frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
40,1333,527.69,199.49,1.0,724.97,412.52,1.0,399.92,444.85,1.0,777.41,684.03,0.989,384.46,703.65,0.966,822.56,907.44,0.985,375.26,914.34,0.961,677.11,922.21,1.0,493.17,932.82,1.0,707.82,1300.65,0.997,504.38,1307.0,0.996,762.14,1606.76,0.994,523.5,1623.64,0.994,745.33,1639.38,0.804,549.41,1649.96,0.888,818.99,1768.09,0.986,495.37,1777.73,0.989,frontal,562.4459221594561,428.685787084612,False,583.9668712150869,844.1953223455665,652.2739460909403
41,1366,527.33,201.64,1.0,724.18,412.39,1.0,401.79,444.25,1.0,777.8,682.51,0.995,383.81,704.16,0.968,824.44,904.16,0.995,374.37,914.81,0.976,676.62,921.79,1.0,493.71,932.87,1.0,707.25,1301.91,0.998,506.99,1307.24,0.997,762.26,1606.76,0.994,523.88,1623.65,0.996,745.52,1639.45,0.826,549.63,1650.06,0.928,819.03,1768.16,0.986,495.37,1777.79,0.992,frontal,562.983709044955,428.3207923143801,False,584.3259438587866,844.0901332814066,652.388895714704
42,1400,527.06,203.28,1.0,724.9,414.08,1.0,401.87,444.59,1.0,779.99,682.62,0.997,383.13,704.15,0.967,828.57,907.28,0.997,371.19,915.38,0.975,676.26,922.22,1.0,493.31,933.3,1.0,706.25,1302.16,0.998,508.1,1308.1,0.997,762.39,1606.71,0.995,524.25,1623.75,0.996,745.7,1639.45,0.841,549.87,1650.35,0.931,819.03,1768.18,0.987,495.41,1777.9,0.992,frontal,563.387256088262,429.332030544311,False,584.3936507068139,844.6868011016561,652.5039355906848
43,1433,526.81,204.84,1.0,726.39,415.28,1.0,402.57,445.78,1.0,782.55,681.36,0.996,382.73,706.12,0.963,829.07,905.35,0.996,372.53,919.74,0.971,677.46,922.6,1.0,493.69,934.43,1.0,706.59,1303.41,0.998,506.73,1307.25,0.998,762.59,1606.78,0.995,524.55,1623.82,0.997,746.04,1639.47,0.845,550.11,1650.55,0.939,819.07,1768.19,0.987,495.41,1778.07,0.992,frontal,564.4829697009918,430.5325713491868,False,585.0646278745313,845.4386057961324,652.6587301863192
44,1466,526.74,206.52,1.0,726.25,414.14,1.0,403.0,446.33,1.0,783.22,680.87,0.994,382.18,707.45,0.963,827.34,901.74,0.994,371.01,919.46,0.965,680.64,924.23,1.0,494.29,938.1,1.0,707.63,1306.63,0.998,508.67,1310.65,0.997,762.78,1606.83,0.994,524.71,1623.86,0.995,746.25,1639.47,0.835,550.24,1650.55,0.923,819.13,1768.24,0.982,495.58,1778.16,0.989,frontal,564.6211046420972,430.23730657699656,False,586.0744644098612,846.891557749069,652.8007922665381
45,1500,527.07,207.07,1.0,726.3,413.76,1.0,402.2,447.79,1.0,785.09,676.3,0.994,381.64,708.86,0.97,824.29,891.2,0.995,370.71,925.04,0.969,683.48,927.76,1.0,495.02,942.04,1.0,708.76,1309.51,0.998,513.27,1316.2,0.997,762.94,1606.97,0.993,525.09,1623.98,0.995,746.25,1639.63,0.853,550.5,1650.66,0.921,819.25,1768.32,0.981,495.82,1778.31,0.988,frontal,564.2476353742222,430.7741621093386,False,587.1346909284787,849.0542062834414,652.9542462717028
46,1533,527.09,208.23,1.0,726.55,413.55,1.0,401.44,449.24,1.0,787.19,672.05,0.993,380.6,710.19,0.968,823.65,882.42,0.994,370.66,928.21,0.968,684.27,928.52,1.0,495.64,943.44,1.0,710.0,1312.14,0.997,511.55,1319.03,0.996,763.04,1607.24,0.993,525.37,1624.34,0.994,746.25,1639.85,0.824,550.65,1650.93,0.895,819.36,1768.44,0.983,496.05,1778.72,0.988,frontal,563.9979382495675,431.3966848843724,False,587.3214687867098,850.0326173708046,653.0805085361537
47,1566,526.89,208.82,1.0,727.14,413.71,1.0,400.92,449.86,1.0,787.7,674.61,0.995,377.76,712.6,0.969,822.12,887.15,0.995,368.74,929.28,0.967,686.53,933.01,1.0,497.57,947.28,1.0,711.41,1314.02,0.998,511.95,1326.46,0.997,763.14,1607.72,0.994,525.78,1624.71,0.996,746.19,1640.29,0.873,550.98,1651.27,0.936,819.46,1768.59,0.983,496.43,1779.04,0.99,frontal,564.0318401927866,431.78684578431694,False,588.2027638604196,852.6584343201456,653.2639776097958
48,1600,526.71,209.19,1.0,727.88,416.7,1.0,399.66,451.57,1.0,786.67,677.53,0.996,377.21,713.9,0.969,823.32,882.55,0.995,368.55,932.71,0.972,686.71,936.24,1.0,498.46,949.69,1.0,712.51,1318.21,0.999,511.04,1331.91,0.998,763.29,1608.65,0.996,526.19,1625.46,0.997,746.26,1641.19,0.896,551.62,1652.03,0.958,819.63,1768.91,0.987,496.61,1779.62,0.993,frontal,563.7690402856147,434.13785206227635,False,588.2967409551467,855.4742769058563,653.5286249965349
49,1633,526.89,209.96,1.0,730.11,420.3,1.0,400.13,452.16,1.0,787.3,689.26,0.996,377.66,715.43,0.975,820.92,883.36,0.994,367.42,937.93,0.976,687.82,937.84,1.0,500.51,951.57,1.0,713.32,1319.02,0.998,510.77,1332.65,0.998,763.47,1609.44,0.995,526.45,1626.27,0.997,746.37,1641.69,0.888,551.99,1652.62,0.946,819.69,1769.24,0.986,496.75,1780.2,0.992,frontal,565.1222461259698,436.2270074919033,False,589.4380522094958,857.439466319434,653.7012415321774
50,1666,526.96,211.3,1.0,731.15,420.24,1.0,399.34,451.94,1.0,787.94,689.49,0.996,377.25,717.78,0.975,817.7,885.74,0.994,366.67,940.54,0.978,688.91,944.02,1.0,502.22,955.27,1.0,714.15,1324.17,0.998,509.7,1338.06,0.998,763.54,1610.49,0.995,526.85,1627.46,0.997,746.37,1642.58,0.907,552.65,1653.66,0.957,819.83,1769.46,0.987,496.85,1780.86,0.993,frontal,565.2432469481951,436.0910328830897,False,590.0089616630781,860.2425653720113,653.923584884102
51,1700,526.88,211.32,1.0,731.21,420.15,1.0,396.42,454.26,1.0,787.49,689.35,0.997,373.61,723.04,0.983,814.53,885.31,0.995,364.69,950.36,0.981,691.91,946.79,1.0,505.1,958.47,1.0,714.68,1326.08,0.999,511.63,1340.08,0.998,763.65,1611.77,0.996,527.33,1629.04,0.997,746.37,1643.61,0.921,553.32,1655.08,0.955,819.98,1769.89,0.989,497.03,1781.75,0.993,frontal,563.8138260460852,437.20463864499754,False,590.707373004049,862.3057866825822,654.1773377172832
52,1733,525.96,211.15,1.0,732.09,421.01,1.0,394.01,456.17,1.0,788.81,690.3,0.996,369.88,725.58,0.981,812.63,889.61,0.994,365.8,950.31,0.979,690.75,950.56,1.0,503.17,961.61,1.0,715.29,1325.39,0.999,515.15,1338.87,0.998,763.91,1613.08,0.996,527.68,1630.39,0.997,746.46,1644.92,0.907,553.68,1656.4,0.954,820.07,1770.49,0.987,497.11,1782.63,0.992,frontal,563.0497497314735,438.5910132121259,False,590.1367430528406,864.1142595798867,654.328685160541
53,1766,525.34,212.49,1.0,730.59,421.24,1.0,390.68,457.49,1.0,789.32,689.76,0.994,365.41,726.12,0.986,803.91,892.5,0.991,368.05,947.79,0.977,689.41,952.37,1.0,502.39,960.99,1.0,717.3,1326.93,0.997,516.8,1336.11,0.997,764.12,1614.66,0.995,528.08,1631.79,0.995,746.46,1646.5,0.889,554.2,1657.91,0.91,820.26,1771.18,0.987,497.37,1783.53,0.989,frontal,560.636677250588,439.36488508867353,False,589.1018383420725,864.5917603371702,654.5727497470266
54,1800,524.04,212.73,1.0,729.97,424.99,1.0,388.61,463.4,1.0,790.28,695.84,0.997,363.78,732.12,0.989,795.63,915.47,0.993,370.77,952.94,0.982,688.87,961.34,1.0,501.88,968.98,1.0,718.69,1331.22,0.999,517.79,1334.99,0.998,764.33,1616.44,0.997,528.22,1632.17,0.997,746.49,1648.32,0.946,554.27,1658.28,0.958,820.47,1771.64,0.992,497.47,1783.88,0.994,frontal,559.2935136856183,444.19401444284404,False,588.6270624614142,870.1260836071166,654.674416703456
55,1833,521.0,215.38,1.0,728.37,428.37,1.0,387.02,468.73,1.0,793.02,695.39,0.997,360.65,737.1,0.991,789.83,917.54,0.994,378.58,960.18,0.981,687.15,962.98,1.0,500.19,970.51,1.0,719.05,1327.55,0.997,516.08,1331.94,0.997,764.7,1617.32,0.997,528.14,1633.14,0.996,746.56,1649.45,0.937,554.35,1659.58,0.94,820.74,1771.98,0.991,497.41,1784.52,0.992,frontal,557.6973278132405,448.54786381651536,False,587.3316455785719,871.8648785266134,654.7638144071232
56,1866,518.77,220.86,1.0,727.27,437.65,1.0,381.99,473.68,1.0,796.2,703.19,0.997,357.52,743.45,0.992,773.59,922.87,0.993,385.8,960.3,0.982,686.54,965.5,1.0,499.6,973.97,1.0,723.41,1328.63,0.996,515.25,1332.46,0.996,765.1,1618.62,0.996,528.19,1634.5,0.994,746.67,1650.93,0.92,554.6,1661.16,0.912,820.97,1772.2,0.991,497.6,1785.08,0.99,frontal,554.629671440769,455.66909156506193,False,586.3628466669538,876.0739224886544,654.96099027632
57,1900,517.2,234.47,1.0,726.52,452.83,1.0,377.93,486.39,1.0,801.39,720.06,0.998,352.33,748.12,0.993,760.03,925.0,0.995,393.75,963.84,0.983,685.43,970.88,1.0,500.23,975.46,1.0,726.45,1328.48,0.998,511.96,1334.74,0.998,765.48,1619.06,0.998,528.11,1635.16,0.997,746.71,1651.59,0.957,554.76,1661.85,0.958,821.25,1772.37,0.994,497.6,1785.44,0.994,frontal,552.2223707078832,469.60628125924484,False,585.4429211305053,883.0051956803997,655.0786882956081
58,1933,515.2,247.49,1.0,721.11,463.54,1.0,371.98,503.02,1.0,802.96,729.91,0.997,340.88,764.23,0.993,748.27,925.96,0.991,397.7,966.49,0.975,683.79,976.4,1.0,500.63,980.58,1.0,729.24,1330.2,0.997,509.61,1335.88,0.997,765.81,1619.75,0.998,528.05,1635.92,0.996,746.71,1652.79,0.955,554.89,1662.58,0.934,821.46,1772.37,0.995,497.64,1785.73,0.993,frontal,546.5469200749536,483.27921167722354,False,583.0020136383431,890.7638376148869,655.1729479943814
59,1966,513.38,265.51,1.0,717.01,484.55,1.0,369.28,519.2,1.0,807.85,742.29,0.999,335.05,775.54,0.994,739.12,928.52,0.995,399.67,964.91,0.981,681.65,974.8,1.0,501.67,981.6,1.0,732.47,1329.09,0.998,507.05,1334.94,0.998,766.35,1620.1,0.998,528.03,1636.04,0.997,746.84,1653.35,0.962,555.04,1662.58,0.95,821.46,1772.29,0.996,497.81,1785.73,0.994,frontal,543.1437099925831,501.8735922265448,False,581.6799963316137,897.5988634773222,655.2867194809064
60,2000,510.35,287.65,1.0,717.2,507.18,1.0,367.89,542.07,1.0,813.48,758.46,0.999,331.03,789.28,0.994,729.01,927.87,0.995,402.83,966.83,0.977,681.16,978.7,1.0,502.94,988.34,1.0,737.97,1329.45,0.998,501.93,1334.77,0.997,766.9,1620.85,0.998,528.02,1636.04,0.997,746.92,1654.08,0.951,555.04,1662.38,0.932,821.61,1772.6,0.996,498.09,1785.9,0.994,frontal,542.5459821806996,524.623843298354,False,581.7203525916985,908.3367291117554,655.4164276999256
61,2033,510.04,314.46,1.0,713.39,528.18,1.0,368.79,571.43,1.0,819.38,775.02,0.999,331.27,811.34,0.994,720.71,925.49,0.995,412.36,973.51,0.975,680.45,984.89,1.0,503.0,995.5,1.0,739.67,1331.04,0.998,494.2,1337.18,0.998,767.03,1622.08,0.998,528.01,1636.67,0.998,746.92,1655.32,0.961,555.19,1663.06,0.948,821.61,1772.76,0.996,498.15,1786.28,0.995,frontal,541.0900560472893,549.8036227186002,False,580.825259450659,921.0349760056758,655.4671924276317
62,2066,510.08,350.41,1.0,706.8,551.03,1.0,368.24,593.46,1.0,824.72,803.75,0.998,327.0,840.32,0.99,700.8,927.96,0.992,418.49,969.68,0.959,680.3,1004.62,1.0,503.71,1018.08,1.0,744.79,1335.12,0.997,490.92,1345.31,0.997,767.15,1622.76,0.997,528.01,1637.36,0.997,746.97,1656.02,0.946,555.32,1663.9,0.936,821.58,1772.88,0.994,498.28,1786.86,0.993,frontal,537.5196036066001,572.2476698185724,False,579.900804305388,939.4906378291053,655.5380342220162
63,2100,508.85,382.45,1.0,704.84,575.94,1.0,366.66,621.47,1.0,831.94,823.51,0.999,319.5,876.28,0.993,699.01,931.23,0.991,426.69,976.97,0.96,679.79,1011.07,1.0,503.02,1024.87,1.0,743.7,1336.04,0.997,483.95,1350.63,0.998,767.15,1623.59,0.997,528.01,1638.18,0.998,747.0,1657.02,0.932,555.37,1665.1,0.937,821.53,1773.15,0.993,498.38,1787.37,0.995,frontal,535.7520144482104,598.7037905845716,False,578.4218917348222,953.3278203080304,655.571197601202
64,2133,507.64,422.4,1.0,697.07,603.84,1.0,367.93,644.05,1.0,830.67,842.4,0.998,315.93,905.16,0.993,684.29,934.02,0.988,430.07,979.26,0.963,678.9,1034.8,1.0,503.1,1053.26,1.0,747.4,1338.46,0.996,474.85,1356.69,0.997,767.33,1624.8,0.995,528.0,1639.47,0.997,747.02,1658.38,0.901,555.44,1666.47,0.934,821.51,1773.43,0.989,498.38,1788.3,0.994,frontal,532.4997053616858,623.9440397387275,False,576.5804778859781,973.9884588856814,655.5882579352785
65,2166,505.31,460.61,1.0,697.33,632.17,1.0,369.43,669.01,1.0,831.02,867.93,0.999,312.95,935.74,0.996,669.43,946.19,0.989,448.14,987.78,0.974,677.5,1045.87,1.0,502.07,1064.22,1.0,751.26,1339.63,0.996,465.68,1358.27,0.997,767.43,1625.96,0.995,527.91,1640.8,0.997,747.0,1659.44,0.89,555.44,1667.81,0.939,821.5,1773.97,0.988,498.34,1789.25,0.994,frontal,533.3799445965917,650.5915560896656,False,575.9140022249757,989.2981253195981,655.5701189512695
66,2200,505.84,501.86,1.0,697.61,665.94,1.0,369.8,703.39,1.0,825.6,906.28,0.998,313.22,969.13,0.995,659.43,952.22,0.989,439.62,989.75,0.973,676.55,1071.54,1.0,499.46,1090.77,1.0,754.96,1347.83,0.996,456.98,1381.28,0.997,767.53,1627.04,0.995,527.85,1642.32,0.997,747.0,1660.38,0.877,555.42,1669.44,0.939,821.47,1774.5,0.987,498.32,1790.11,0.994,frontal,533.7029681907989,684.6651351667635,False,574.7906081862183,1015.5802292531762,655.5511316264781
67,2233,504.76,545.9,1.0,700.46,696.73,1.0,370.36,739.18,1.0,827.11,946.4,0.997,310.54,1012.12,0.997,656.82,966.37,0.981,445.32,1000.33,0.98,677.89,1082.59,1.0,496.87,1103.62,1.0,755.35,1342.65,0.997,457.54,1368.09,0.996,767.45,1628.05,0.996,527.76,1643.86,0.997,746.99,1661.42,0.894,555.53,1671.2,0.936,821.32,1775.58,0.989,498.31,1791.03,0.994,frontal,535.4076625695433,717.9572359184933,False,575.1674631938262,1032.687601579481,655.5377145749471
68,2266,500.27,585.32,1.0,700.38,731.26,1.0,371.37,768.18,1.0,825.0,981.92,0.996,308.65,1041.51,0.998,647.62,983.24,0.975,440.89,1015.89,0.983,676.68,1088.39,1.0,492.05,1112.2,1.0,758.89,1341.07,0.996,457.93,1365.3,0.997,767.4,1629.13,0.995,527.59,1644.75,0.998,746.91,1662.23,0.915,555.53,1672.1,0.956,821.06,1776.61,0.989,498.31,1791.97,0.996,frontal,535.8746686143237,749.7200451287941,False,574.3731982048981,1048.002598592483,655.4523846333635
69,2300,496.67,627.7,1.0,702.88,764.89,1.0,372.92,796.33,1.0,817.65,1021.4,0.995,310.7,1074.17,0.998,634.9,993.96,0.975,439.74,1032.9,0.985,677.29,1103.06,1.0,492.82,1125.61,1.0,760.1,1340.38,0.996,454.05,1369.78,0.997,767.37,1630.6,0.996,527.41,1645.98,0.998,746.73,1663.22,0.924,555.49,1673.42,0.968,820.56,1777.58,0.989,498.28,1792.68,0.996,frontal,537.8987222898817,780.6109181840659,False,574.9282073269575,1066.4995537357552,655.266766076678
70,2333,494.24,663.72,1.0,707.37,797.13,1.0,370.52,834.85,1.0,813.45,1064.32,0.996,312.76,1111.37,0.998,626.82,1006.92,0.976,439.05,1051.93,0.982,677.35,1105.63,1.0,492.62,1127.88,1.0,759.31,1339.82,0.995,447.65,1370.92,0.996,767.36,1631.54,0.994,527.08,1647.18,0.998,746.7,1663.63,0.908,555.41,1674.37,0.961,819.83,1778.29,0.984,498.1,1793.69,0.995,frontal,538.9410827071316,815.993050800035,False,574.6015923871392,1082.150856395663,655.008513976873
71,2366,494.28,705.44,1.0,711.36,839.0,1.0,371.66,865.53,1.0,812.13,1104.15,0.995,312.35,1150.96,0.998,621.39,1028.91,0.972,436.47,1074.35,0.986,677.63,1127.71,1.0,493.12,1148.59,1.0,756.63,1340.04,0.996,442.66,1373.99,0.997,767.28,1632.64,0.996,526.76,1648.87,0.998,746.5,1663.95,0.941,555.34,1675.48,0.971,818.61,1778.94,0.99,497.96,1794.52,0.996,frontal,541.5129310646194,852.2682406405686,False,574.9395299073202,1105.4375262242204,654.6031534413014
72,2400,496.22,748.1,1.0,710.32,870.36,1.0,373.93,896.77,1.0,797.36,1137.64,0.996,309.61,1181.96,0.998,614.28,1047.91,0.978,433.39,1094.52,0.989,677.76,1157.37,1.0,489.55,1174.69,1.0,758.18,1335.33,0.992,438.94,1370.9,0.992,767.13,1633.64,0.992,526.22,1649.9,0.996,746.12,1664.33,0.923,555.19,1676.68,0.954,817.62,1779.85,0.983,497.66,1795.28,0.992,frontal,542.1255872387267,883.5644868649094,False,573.7393283709026,1128.0655899189892,654.1472705931795
73,2433,497.66,779.98,1.0,708.66,898.14,1.0,374.85,924.27,1.0,792.83,1163.18,0.997,306.97,1209.0,0.999,610.09,1066.23,0.993,434.0,1112.78,0.996,677.27,1192.22,1.0,486.06,1206.32,1.0,760.94,1322.41,0.998,433.11,1367.23,0.997,767.03,1634.33,0.996,525.27,1651.14,0.999,745.58,1664.42,0.972,554.64,1677.63,0.988,816.35,1780.39,0.99,497.2,1796.37,0.996,frontal,541.7520657155198,911.2040674077613,False,572.3562246479992,1150.368014987929,653.4424703507129
74,2466,498.09,798.21,1.0,707.91,928.95,1.0,377.71,950.48,1.0,794.52,1200.77,0.998,305.59,1247.25,0.999,600.79,1080.56,0.994,437.07,1131.54,0.994,675.31,1219.1,1.0,484.44,1230.09,1.0,762.26,1325.56,0.996,429.71,1366.83,0.996,766.77,1634.62,0.995,523.86,1651.4,0.999,744.56,1664.42,0.973,553.34,1677.4,0.992,814.36,1780.72,0.987,496.75,1796.61,0.996,frontal,542.808247327306,939.713487584294,False,571.8386814597375,1172.259173263032,652.2540928093712
75,2500,497.94,829.9,1.0,707.47,953.32,1.0,381.56,972.22,1.0,794.46,1226.19,0.997,308.16,1272.88,0.999,598.4,1101.94,0.995,439.8,1140.98,0.996,671.65,1243.18,1.0,480.88,1252.83,1.0,761.68,1325.43,0.996,424.0,1371.88,0.995,766.21,1635.16,0.994,522.59,1652.36,0.999,743.11,1664.42,0.98,551.62,1677.71,0.992,813.33,1781.16,0.985,496.04,1797.61,0.996,frontal,544.516037932206,962.768588052415,False,570.5896720729514,1190.9732119509058,651.0244759236214
76,2533,497.92,856.92,1.0,707.85,971.25,1.0,384.21,994.46,1.0,795.53,1253.52,0.998,305.79,1296.28,0.999,597.29,1120.92,0.997,439.23,1159.67,0.998,667.77,1262.7,1.0,481.88,1276.72,1.0,761.56,1318.41,0.999,413.4,1371.11,0.999,765.46,1635.53,0.998,521.54,1653.05,1.0,741.85,1664.42,0.993,550.23,1678.0,0.998,811.83,1781.86,0.992,495.4,1798.64,0.998,frontal,546.0302551651895,982.8572418371868,False,569.6094167061611,1207.0003342449654,649.8259666288179
77,2566,498.1,883.58,1.0,707.79,994.16,1.0,380.63,1026.34,1.0,790.72,1274.27,0.998,306.51,1305.88,0.999,592.94,1141.9,0.998,439.55,1180.03,0.999,664.55,1275.55,1.0,481.42,1287.82,1.0,761.07,1322.48,0.999,416.55,1370.77,0.999,764.65,1635.67,0.998,520.62,1653.62,1.0,740.99,1664.38,0.996,548.79,1678.28,0.999,810.34,1781.78,0.995,494.61,1799.08,0.999,frontal,544.2106325088215,1010.2507103940411,False,568.3285575387827,1222.1119501139801,648.6819204846178
78,2600,500.64,906.74,1.0,709.29,1011.68,1.0,380.58,1045.35,1.0,787.37,1285.5,0.999,303.94,1322.58,1.0,586.12,1156.25,0.998,445.24,1193.39,0.999,662.93,1289.78,1.0,483.4,1302.17,1.0,760.81,1323.24,1.0,415.29,1367.61,0.999,763.7,1635.96,0.999,519.11,1654.14,1.0,740.29,1664.42,0.997,547.03,1678.53,0.999,808.5,1781.78,0.994,493.86,1799.29,0.999,frontal,544.9363021150115,1028.514495987458,False,568.254160702098,1234.4197208250027,647.4207624881369
79,2633,504.37,927.55,1.0,710.57,1025.82,1.0,379.6,1061.89,1.0,791.13,1299.78,0.999,301.99,1336.55,1.0,582.69,1174.38,0.999,444.99,1208.17,1.0,656.41,1298.5,1.0,481.94,1317.48,1.0,760.57,1323.4,1.0,412.46,1373.26,1.0,762.51,1636.1,0.999,517.45,1654.33,1.0,739.08,1664.45,0.997,545.1,1678.62,0.999,806.92,1781.65,0.995,492.93,1799.41,0.999,frontal,545.0855356214392,1043.855984058683,False,566.5356082929899,1245.5338671894447,646.0103878749977
80,2666,510.36,946.77,1.0,710.36,1033.93,1.0,376.28,1065.81,1.0,791.33,1309.73,0.999,299.91,1345.03,1.0,586.77,1184.44,0.999,443.17,1223.89,0.999,651.26,1305.69,1.0,481.17,1320.44,1.0,762.54,1329.26,0.999,407.71,1379.81,0.999,761.17,1636.21,0.998,515.48,1654.48,1.0,737.63,1664.45,0.994,542.5,1678.54,0.998,805.14,1781.51,0.993,492.19,1799.61,0.998,frontal,543.3176337442923,1049.8697103590507,False,564.4425271348148,1251.0817891964377,644.3659783146587
81,2700,512.36,959.96,1.0,709.62,1036.08,1.0,375.89,1068.44,1.0,791.33,1309.11,0.999,297.48,1353.07,1.0,589.79,1197.13,0.999,440.81,1242.17,1.0,650.07,1305.35,1.0,481.88,1321.81,1.0,761.95,1328.28,1.0,405.95,1381.04,1.0,759.63,1636.39,0.999,513.57,1654.66,1.0,736.29,1664.49,0.997,539.74,1678.5,0.999,802.37,1781.39,0.995,491.13,1799.99,0.999,frontal,542.7578047008016,1052.259969685067,False,563.7921724514708,1252.356545268264,642.3809414142256
82,2733,515.56,967.76,1.0,709.7,1048.75,1.0,374.75,1074.29,1.0,792.82,1311.37,1.0,297.28,1339.96,1.0,591.29,1215.12,0.999,442.79,1248.24,1.0,646.31,1296.99,1.0,482.42,1315.9,1.0,761.37,1344.4,1.0,410.57,1384.14,1.0,758.03,1636.86,0.998,511.6,1654.74,1.0,734.85,1664.77,0.998,536.49,1678.61,1.0,800.13,1781.3,0.992,489.87,1799.88,0.999,frontal,542.2237450657915,1061.5181294145536,False,563.2645091833255,1254.0340633146377,640.3356842202783
83,2766,520.0,971.68,1.0,707.81,1041.49,1.0,376.11,1070.41,1.0,795.39,1310.54,1.0,292.79,1340.33,1.0,594.7,1218.52,0.999,446.53,1249.47,1.0,644.33,1295.35,1.0,482.71,1313.87,1.0,761.41,1347.39,1.0,412.29,1388.96,1.0,756.6,1637.23,0.998,509.66,1654.84,1.0,733.56,1664.88,0.997,533.88,1678.69,0.999,798.78,1781.3,0.992,488.93,1799.88,0.999,frontal,541.9604757906344,1055.9530797728664,False,562.8358934094086,1252.0776289420862,638.7890681158821
84,2800,518.87,972.72,1.0,705.53,1037.93,1.0,375.5,1068.7,1.0,794.01,1309.93,0.999,294.97,1337.72,1.0,594.44,1215.8,0.998,444.78,1257.12,0.999,644.0,1292.19,1.0,482.34,1311.32,1.0,761.42,1343.14,1.0,412.54,1384.93,0.999,755.22,1637.42,0.998,507.79,1654.98,1.0,732.49,1664.88,0.995,531.82,1678.82,0.999,796.17,1781.21,0.989,487.46,1799.99,0.998,frontal,540.5134379063201,1053.3136087460462,False,562.1617027264979,1249.351192931629,636.9869918895123
85,2833,517.95,976.4,1.0,703.15,1029.8,1.0,368.1,1067.44,1.0,800.09,1306.73,0.999,290.93,1339.44,1.0,597.23,1207.55,0.998,434.98,1256.02,1.0,643.23,1294.29,1.0,478.17,1311.84,1.0,756.96,1335.74,1.0,402.17,1389.7,1.0,753.68,1637.36,0.999,506.13,1655.18,1.0,731.08,1664.85,0.997,530.07,1678.94,0.999,795.16,1781.15,0.995,485.9,1800.16,0.999,frontal,535.6249727716274,1048.6188903474583,False,558.3583609993478,1247.9917626712893,635.5523082917384
86,2866,518.2,971.22,1.0,699.9,1021.48,1.0,362.32,1056.65,1.0,793.63,1292.64,0.999,287.65,1332.11,1.0,595.15,1198.09,0.998,431.18,1245.88,0.999,640.98,1292.54,1.0,475.3,1309.82,1.0,751.03,1331.46,0.999,397.82,1387.22,0.999,752.28,1637.36,0.998,504.09,1655.38,1.0,730.01,1664.88,0.996,527.73,1679.12,0.999,794.03,1781.13,0.992,484.12,1800.33,0.999,frontal,531.1102576216393,1039.0641349088635,False,554.6204833518685,1242.804627493025,633.9716807297235
87,2900,517.17,963.27,1.0,697.2,1011.96,1.0,360.56,1050.11,1.0,794.72,1288.72,0.999,288.43,1324.51,1.0,597.19,1193.27,0.999,424.93,1235.52,1.0,638.27,1288.73,1.0,471.49,1306.12,1.0,746.87,1330.48,0.999,399.4,1380.27,0.999,751.05,1637.71,0.998,502.81,1655.72,1.0,729.16,1665.18,0.995,525.83,1679.46,0.999,793.2,1781.19,0.991,482.82,1800.68,0.998,frontal,528.8782948810893,1031.0319691787704,False,552.4195113533059,1237.679508963756,632.7533462482602
88,2933,516.03,958.91,1.0,694.62,987.72,1.0,358.25,1025.53,1.0,799.4,1273.23,0.999,281.95,1306.39,1.0,596.35,1173.93,0.997,427.2,1211.57,0.998,637.4,1273.05,1.0,460.42,1295.15,1.0,743.36,1334.09,0.998,381.85,1381.95,0.998,749.93,1638.05,0.996,501.22,1656.05,0.999,727.55,1665.54,0.989,524.4,1679.64,0.996,791.98,1781.23,0.99,481.7,1800.92,0.997,frontal,526.4324385737591,1006.626053471779,False,547.5233674972287,1223.7350928494684,631.4067887359695
89,2966,514.05,938.89,1.0,692.34,966.52,1.0,359.54,994.32,1.0,797.67,1249.89,0.998,283.07,1277.42,1.0,591.44,1150.73,0.996,429.84,1186.87,0.998,635.4,1253.77,1.0,456.56,1275.58,1.0,743.75,1334.6,0.997,391.01,1381.32,0.997,748.25,1638.54,0.994,499.73,1656.45,0.999,724.33,1666.04,0.986,523.42,1679.95,0.995,790.85,1781.51,0.984,480.31,1801.29,0.996,frontal,525.9420342577698,980.4216107196758,False,546.9063831808364,1205.855925686373,629.7252595023083
