frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
45,1500,352.16,823.28,1.0,464.63,923.01,1.0,539.42,884.11,1.0,324.43,1115.25,0.986,413.1,1028.23,0.295,273.08,947.4,0.965,326.45,944.78,0.111,782.56,1187.0,1.0,790.26,1148.48,1.0,502.83,1263.27,0.997,525.7,1204.69,0.433,610.25,1611.97,0.995,637.63,1493.79,0.635,656.47,1664.08,0.995,678.98,1520.48,0.71,464.62,1673.28,0.993,527.22,1556.75,0.779,lateral,464.6334753636331,923.0102238281526,False,631.5822030861602,1041.668768396441,581.8210158335696
46,1533,353.17,844.26,1.0,471.58,942.95,1.0,542.63,904.37,1.0,329.15,1130.74,0.959,410.74,1056.67,0.249,276.44,957.55,0.932,333.83,961.17,0.133,777.74,1200.42,1.0,787.95,1159.0,1.0,502.75,1260.91,0.997,541.3,1208.14,0.324,610.25,1608.95,0.995,637.15,1492.03,0.554,656.69,1661.22,0.995,679.01,1515.02,0.645,465.42,1672.19,0.994,527.94,1554.37,0.725,lateral,471.5754744877177,942.9450329728885,False,637.3578348276701,1059.2034933380157,582.264162645825
47,1566,354.69,855.06,1.0,472.2,951.85,1.0,538.8,907.35,1.0,335.95,1146.06,0.984,416.51,1060.0,0.265,278.69,977.11,0.941,344.46,973.27,0.1,771.12,1203.35,1.0,787.88,1164.69,1.0,500.27,1254.45,0.998,557.51,1209.51,0.398,610.25,1605.03,0.994,636.91,1486.91,0.615,657.1,1657.28,0.993,678.99,1510.92,0.695,466.24,1670.51,0.991,528.14,1551.16,0.749,lateral,472.20233897975163,951.8524932748287,False,638.0281680772242,1065.8189075316159,582.6176664769472
48,1600,356.06,867.75,1.0,474.1,956.91,1.0,535.44,916.1,1.0,338.89,1163.22,0.984,424.87,1076.83,0.359,281.85,990.85,0.932,349.99,983.77,0.136,773.82,1212.95,1.0,794.63,1171.44,1.0,501.8,1255.81,0.998,553.73,1209.89,0.468,610.25,1602.02,0.995,636.23,1483.68,0.727,657.59,1654.19,0.995,678.88,1509.02,0.779,467.48,1668.04,0.994,528.39,1548.67,0.826,lateral,474.10494881996203,956.9064732708669,False,640.6850514096691,1075.4119573227022,583.0849990173195
49,1633,357.1,874.02,1.0,472.83,962.53,1.0,535.11,918.87,1.0,343.32,1163.64,0.991,440.38,1068.11,0.306,282.83,998.43,0.948,356.23,986.68,0.124,771.54,1214.27,1.0,791.41,1171.2,1.0,502.41,1255.8,0.998,576.23,1209.81,0.524,610.43,1599.99,0.996,636.67,1474.59,0.751,658.65,1651.66,0.996,679.8,1500.46,0.795,469.56,1666.83,0.994,533.6,1540.66,0.835,lateral,472.8253982962369,962.5267864752976,False,646.0217927039703,1147.8179253579992,585.403810577039
50,1666,358.05,878.44,1.0,474.1,969.19,1.0,541.61,914.83,1.0,346.29,1167.3,0.986,455.8,1073.63,0.156,285.43,1001.39,0.953,358.88,996.2,0.093,769.57,1217.97,1.0,794.94,1178.33,1.0,502.11,1253.86,0.998,579.58,1209.77,0.455,610.43,1596.34,0.996,636.9,1468.31,0.75,658.9,1648.73,0.995,680.77,1495.19,0.798,469.81,1662.44,0.994,534.9,1537.6,0.842,lateral,474.0961262023625,969.1888410624694,False,641.6270105271324,1085.1319800791146,586.092968807325
51,1700,359.47,879.32,1.0,474.99,961.21,1.0,541.86,916.25,1.0,350.55,1171.24,0.986,456.25,1068.93,0.256,286.91,1003.3,0.947,360.3,994.1,0.126,772.35,1214.17,1.0,799.14,1176.76,1.0,505.43,1254.13,0.997,573.45,1216.14,0.483,610.75,1594.01,0.995,637.53,1467.5,0.732,659.67,1646.93,0.994,682.23,1495.19,0.787,471.1,1660.81,0.993,537.46,1537.6,0.834,lateral,474.9906054366838,961.2058373860921,False,643.2710702949415,1079.5666136661555,587.6137515897864
52,1733,360.31,874.22,1.0,474.77,951.23,1.0,543.46,903.38,1.0,350.99,1156.86,0.982,458.9,1060.6,0.192,287.66,988.1,0.944,365.3,988.06,0.081,770.6,1205.05,1.0,794.68,1169.17,1.0,505.03,1253.77,0.997,568.5,1215.59,0.365,610.84,1592.59,0.994,637.67,1468.29,0.598,659.95,1645.43,0.994,682.33,1494.71,0.672,471.91,1659.05,0.991,537.46,1537.26,0.736,lateral,474.7715115828035,951.2344839735712,False,642.1471728273523,1068.5131502240636,587.9148357518532
53,1766,360.83,867.71,1.0,477.78,940.64,1.0,546.6,893.58,1.0,347.8,1141.2,0.975,449.22,1053.73,0.159,286.54,978.07,0.964,359.29,975.99,0.077,766.05,1199.02,1.0,785.93,1164.55,1.0,504.37,1252.14,0.997,552.69,1203.6,0.378,611.63,1591.84,0.996,637.53,1464.06,0.631,661.59,1645.43,0.994,681.94,1491.21,0.708,473.22,1658.57,0.993,536.85,1535.94,0.782,lateral,477.7806122336342,940.6449105978152,False,642.6707930391483,1058.44806431764,588.4015107982088
54,1800,360.89,861.67,1.0,477.09,935.51,1.0,544.65,889.19,1.0,346.16,1133.57,0.979,436.23,1049.03,0.228,284.39,965.13,0.955,342.05,965.33,0.093,768.24,1195.87,1.0,785.94,1162.12,1.0,504.49,1252.23,0.997,526.16,1204.76,0.383,612.97,1592.14,0.995,636.89,1465.53,0.62,664.29,1645.88,0.993,681.81,1490.35,0.691,476.19,1658.81,0.992,536.22,1535.94,0.769,lateral,477.0884654852482,935.5124593927212,False,641.9672905399398,1053.7775293017073,589.6269012225564
55,1833,361.44,852.3,1.0,474.01,902.08,1.0,543.04,868.01,0.999,347.7,1108.56,0.964,440.32,1048.26,0.175,288.04,955.61,0.941,342.61,955.31,0.108,785.58,1177.72,1.0,790.69,1142.77,1.0,505.79,1246.71,0.994,533.25,1206.12,0.392,613.86,1592.5,0.993,636.98,1465.67,0.659,665.69,1645.77,0.992,682.48,1490.35,0.718,478.24,1658.66,0.992,536.73,1535.94,0.789,lateral,474.0132193046294,902.0845143376159,False,639.9504287499519,1027.571489683476,590.7822553023004
56,1866,360.91,827.22,1.0,469.3,863.0,1.0,544.23,833.39,0.999,356.33,1076.63,0.959,460.3,1035.43,0.185,291.85,936.51,0.945,346.32,945.4,0.135,794.67,1147.53,1.0,790.94,1114.16,1.0,512.08,1249.6,0.994,534.73,1208.63,0.41,615.09,1592.77,0.995,637.17,1466.27,0.662,667.29,1645.88,0.993,683.46,1491.1,0.712,479.19,1658.66,0.994,536.73,1536.05,0.804,lateral,469.302517457062,863.0046992083941,False,635.9353745222285,991.7460792575326,591.6678058751801
57,1900,360.57,790.37,1.0,471.28,836.39,1.0,543.76,800.38,0.999,374.9,1058.95,0.967,466.18,996.62,0.199,297.36,934.3,0.958,347.32,933.96,0.153,794.14,1117.06,1.0,788.46,1083.92,1.0,515.26,1252.94,0.99,526.46,1210.81,0.411,616.27,1592.85,0.992,637.17,1466.85,0.629,668.95,1646.16,0.992,683.74,1492.06,0.728,480.89,1658.88,0.991,536.6,1536.61,0.774,lateral,471.2758133568228,836.3896876389903,False,632.915139699099,963.0995326858954,592.5430481362404
58,1933,360.02,754.39,1.0,473.31,802.12,1.0,543.87,767.13,1.0,395.38,1037.18,0.966,469.69,995.17,0.184,295.07,924.58,0.968,352.06,924.9,0.155,792.43,1092.77,1.0,788.94,1058.39,1.0,517.1,1253.92,0.991,531.08,1210.16,0.326,617.56,1593.01,0.993,637.63,1466.89,0.539,670.66,1646.29,0.993,687.09,1492.2,0.669,481.42,1659.13,0.992,536.69,1536.69,0.716,lateral,473.31418061058156,802.1220044611624,False,630.1842741565107,934.1600672211202,593.9657207501431
59,1966,358.97,718.73,1.0,481.46,756.29,1.0,537.9,737.47,1.0,444.44,997.71,0.96,482.23,974.81,0.2,315.29,927.12,0.955,356.85,929.51,0.222,789.96,1062.78,1.0,786.24,1035.16,1.0,526.46,1253.85,0.989,532.75,1211.13,0.368,618.52,1593.08,0.992,637.59,1467.72,0.565,671.73,1646.29,0.991,686.64,1492.78,0.714,482.22,1659.13,0.991,536.63,1536.75,0.753,lateral,481.4633754055227,756.2949757504294,False,632.8139072779701,895.4253575392382,594.3042161806763
60,2000,358.26,687.22,1.0,488.26,702.21,1.0,531.52,699.72,1.0,482.82,954.67,0.956,509.96,938.13,0.245,320.6,931.45,0.905,357.1,931.83,0.27,788.59,1036.49,1.0,785.94,1017.18,1.0,529.29,1254.63,0.99,535.63,1220.49,0.337,619.99,1593.12,0.994,638.0,1470.11,0.553,672.91,1646.35,0.993,687.97,1494.45,0.716,482.74,1659.2,0.994,538.01,1540.32,0.751,lateral,488.26447958247564,702.2060879429141,False,632.5085369473361,856.7864059927824,595.4063529021697
61,2033,355.1,653.31,1.0,486.08,668.42,1.0,531.87,663.47,0.999,520.52,907.54,0.962,557.48,902.02,0.114,336.97,940.92,0.888,409.72,939.1,0.14,785.39,1009.87,1.0,785.07,991.4,0.999,535.94,1253.87,0.987,550.81,1222.26,0.369,620.96,1593.25,0.994,638.69,1473.19,0.662,673.14,1646.36,0.991,688.58,1497.94,0.753,483.7,1659.22,0.993,541.29,1546.1,0.799,lateral,486.07828525295326,668.4153619479015,False,628.3368252503759,827.5508254831012,596.6779343816484
62,2066,352.42,619.03,1.0,488.28,629.66,1.0,528.37,635.64,0.999,545.36,868.8,0.982,574.03,863.28,0.096,379.03,967.09,0.959,438.0,950.96,0.131,784.62,980.16,1.0,777.95,966.54,0.998,554.07,1249.43,0.966,566.81,1220.64,0.32,621.41,1593.57,0.983,638.83,1476.36,0.544,672.93,1646.47,0.977,688.25,1501.93,0.664,483.32,1659.12,0.98,543.48,1552.15,0.698,lateral,488.2837128230126,629.6611623664573,False,628.3263638169091,793.9341645537983,596.9943290090998
63,2100,348.47,583.25,1.0,484.96,588.3,1.0,521.83,601.48,0.999,551.06,820.69,0.994,588.14,833.1,0.092,408.54,975.37,0.987,484.36,963.38,0.148,770.25,957.64,1.0,763.91,948.32,0.999,560.6,1245.82,0.978,592.77,1219.55,0.375,622.2,1593.79,0.984,640.01,1479.04,0.603,672.93,1646.65,0.978,688.34,1506.27,0.706,483.32,1659.12,0.981,543.89,1556.79,0.735,lateral,484.9559161553878,588.3019652416009,False,619.2379247630621,761.4078619264807,597.119284595296
64,2133,344.85,546.97,1.0,485.12,553.17,1.0,510.55,572.58,0.999,578.52,785.14,0.993,592.1,803.02,0.113,457.15,975.53,0.984,503.4,969.65,0.172,761.08,937.69,1.0,741.42,932.3,0.999,578.49,1238.67,0.976,594.65,1215.9,0.386,622.47,1593.88,0.979,641.2,1481.0,0.551,672.93,1646.7,0.969,688.84,1509.27,0.658,483.16,1659.13,0.974,544.26,1558.9,0.688,lateral,485.12476009458123,553.1697874357916,False,616.5493342174775,732.2838739113648,597.2970867295578
65,2166,343.19,518.82,1.0,485.17,521.59,1.0,508.77,545.07,0.999,594.74,738.13,0.996,603.34,767.74,0.069,512.53,976.03,0.992,535.05,965.5,0.098,751.46,906.38,1.0,730.02,908.89,0.999,588.99,1227.3,0.957,590.86,1208.73,0.35,623.05,1593.88,0.953,641.42,1484.37,0.423,672.74,1646.85,0.942,688.54,1515.49,0.547,483.01,1659.14,0.946,543.38,1561.05,0.538,lateral,485.1722849724191,521.5905094359898,False,609.4413082092391,706.3084510042179,596.9159586994406
66,2200,341.48,488.7,1.0,486.13,491.88,1.0,500.74,518.63,0.999,610.12,714.21,0.998,614.37,724.65,0.058,560.74,967.76,0.992,587.57,932.37,0.076,732.46,896.19,1.0,713.62,893.15,0.998,599.3,1226.81,0.963,602.51,1200.3,0.335,623.65,1594.12,0.952,642.36,1487.78,0.391,672.74,1647.34,0.93,688.74,1520.47,0.512,482.98,1659.43,0.94,543.28,1566.45,0.501,lateral,486.1272007689239,491.8810396036325,False,602.7929469265329,684.5089864175271,596.9340069382043
67,2233,341.69,467.16,1.0,495.34,469.46,1.0,507.15,494.61,0.998,626.65,702.1,0.995,617.13,716.71,0.045,591.59,960.98,0.981,603.54,930.1,0.054,725.32,885.82,0.999,712.49,884.81,0.997,614.53,1227.39,0.936,626.45,1204.04,0.201,623.84,1594.12,0.889,642.49,1492.77,0.296,672.64,1647.82,0.871,688.6,1529.15,0.409,482.77,1659.48,0.862,542.14,1568.35,0.412,lateral,495.3374011207911,469.46166939410364,False,604.8340629204306,668.8172162723961,577.7066463227404
68,2266,340.94,446.38,1.0,502.26,441.1,1.0,506.95,483.52,0.998,633.13,651.48,0.996,630.23,682.4,0.038,641.35,907.23,0.982,638.27,888.6,0.054,709.89,882.32,0.999,707.03,882.05,0.996,621.38,1226.85,0.929,651.3,1205.62,0.194,623.99,1594.12,0.858,642.75,1499.06,0.276,672.62,1648.43,0.844,688.56,1539.89,0.398,482.23,1659.73,0.828,537.9,1569.44,0.382,lateral,502.2562329524991,441.0969396151139,False,602.0895677491874,649.212282326402,577.4287097767257
69,2300,341.38,428.08,1.0,502.1,420.52,1.0,507.36,467.89,0.998,647.53,617.24,0.995,642.38,662.03,0.043,679.47,861.48,0.974,670.75,858.46,0.059,695.92,863.99,0.999,693.73,869.65,0.997,624.09,1219.48,0.936,649.49,1202.35,0.195,624.07,1594.09,0.864,643.01,1504.28,0.289,672.52,1648.43,0.86,688.54,1549.91,0.418,481.23,1660.13,0.837,531.97,1570.32,0.393,lateral,502.0989203689047,420.51728451784106,False,595.2978361883323,635.1784826409403,576.874792157222
70,2333,342.62,411.28,1.0,509.41,402.26,1.0,508.17,460.38,0.998,669.5,581.37,0.998,637.66,645.78,0.043,721.54,847.1,0.991,677.79,863.19,0.06,679.09,850.0,0.999,678.76,856.32,0.996,625.52,1215.2,0.955,651.69,1195.24,0.237,624.55,1594.06,0.898,643.9,1507.35,0.294,672.52,1648.27,0.889,688.56,1554.99,0.423,480.7,1660.28,0.857,528.87,1571.15,0.397,lateral,509.4137832632264,402.26057566468944,False,592.243890971044,622.7306520196981,576.6134303268702
71,2366,343.46,394.48,1.0,513.61,389.58,1.0,507.18,444.31,0.997,689.9,554.13,0.998,643.44,611.86,0.054,771.33,792.43,0.992,706.15,803.17,0.063,669.25,815.93,0.999,660.91,832.1,0.995,628.14,1191.74,0.965,651.1,1176.93,0.238,624.62,1593.79,0.925,644.38,1508.79,0.306,672.23,1648.19,0.904,688.53,1558.13,0.404,479.81,1660.38,0.895,525.5,1571.37,0.421,lateral,513.6149222842414,389.5805230366629,False,590.0352765692838,614.0739128949224,576.0214133926618
72,2400,344.64,385.92,0.999,512.36,385.37,1.0,508.52,437.78,0.996,698.72,541.33,0.999,665.77,585.87,0.056,799.22,779.59,0.993,724.14,792.1,0.075,665.86,827.07,0.999,650.87,842.35,0.995,626.19,1190.36,0.967,647.85,1178.25,0.255,624.71,1593.55,0.924,645.1,1509.01,0.328,671.92,1648.19,0.907,688.53,1560.19,0.445,479.21,1660.59,0.894,520.49,1572.19,0.456,lateral,512.3565315512581,385.3659500921907,False,588.8890656779334,611.1584649579179,575.566210292088
73,2433,347.24,375.77,1.0,513.49,376.16,1.0,512.77,427.29,0.998,712.66,525.12,0.999,689.42,562.28,0.078,827.71,756.32,0.996,759.66,765.05,0.098,650.32,827.1,1.0,646.57,837.73,0.997,624.75,1198.01,0.987,649.5,1172.1,0.269,624.78,1592.56,0.951,647.52,1506.5,0.413,671.51,1647.79,0.945,688.93,1556.05,0.544,478.82,1660.59,0.922,521.86,1571.04,0.553,lateral,513.491561251578,376.16231207795346,False,583.9990975153436,604.8032718357082,590.2808975139646
74,2466,349.55,374.64,0.999,512.67,376.37,1.0,522.76,430.5,0.995,719.79,523.45,0.999,709.73,571.02,0.067,836.6,750.76,0.995,801.11,757.04,0.101,628.23,845.75,0.999,643.82,850.08,0.993,620.92,1205.57,0.976,654.91,1179.52,0.281,624.88,1592.22,0.945,647.94,1506.06,0.484,671.13,1647.62,0.942,689.55,1554.58,0.611,478.41,1660.72,0.921,521.86,1570.93,0.601,lateral,512.6721232559971,376.3714008181987,False,575.1009451536677,604.3807804639084,590.2369926289865
75,2500,351.74,369.05,0.999,512.93,368.47,1.0,526.64,437.76,0.994,717.6,517.98,0.999,704.67,579.18,0.058,840.48,741.83,0.995,787.36,762.87,0.103,630.18,853.22,0.999,638.18,858.68,0.992,620.08,1212.98,0.971,648.42,1190.29,0.322,624.84,1592.03,0.946,648.66,1506.06,0.472,670.6,1647.51,0.929,689.6,1554.58,0.583,477.38,1660.78,0.921,521.33,1571.07,0.597,lateral,512.9252742188778,368.4726396219853,False,575.9907432739622,600.0922188833033,589.7274170269313
76,2533,354.7,367.51,0.999,515.98,365.25,1.0,531.13,433.13,0.994,718.86,523.2,0.999,710.08,576.41,0.065,842.92,745.68,0.993,796.03,760.07,0.099,625.92,855.42,0.999,639.18,860.55,0.993,622.56,1224.41,0.968,647.74,1199.44,0.28,624.96,1592.09,0.945,649.63,1506.39,0.458,670.3,1647.51,0.94,689.93,1554.97,0.574,476.92,1661.1,0.927,521.55,1572.16,0.596,lateral,515.9830540014586,365.2484771301267,False,575.8108171125656,598.7232235847131,589.6763897946064
77,2566,358.55,364.97,0.999,519.05,370.06,1.0,537.57,422.25,0.995,717.54,537.09,0.998,717.4,578.42,0.068,833.96,757.69,0.993,800.19,761.57,0.104,626.75,854.37,0.999,640.77,857.83,0.994,621.46,1224.98,0.977,646.08,1198.64,0.278,624.99,1591.93,0.944,651.03,1506.33,0.475,669.57,1647.44,0.938,690.52,1554.61,0.6,476.73,1661.28,0.923,521.91,1572.42,0.62,lateral,519.0474224670816,370.0632108429128,False,577.6075802297127,601.8088704899435,589.6831917396515
78,2600,363.67,361.46,0.999,519.81,366.5,1.0,536.62,417.51,0.995,706.57,545.84,0.997,696.78,588.26,0.039,805.59,771.2,0.981,763.83,780.43,0.047,632.89,835.53,0.999,641.24,841.11,0.992,620.31,1220.75,0.961,645.03,1197.94,0.264,625.14,1591.93,0.917,651.53,1506.85,0.366,669.42,1647.51,0.901,690.67,1555.69,0.469,476.43,1661.55,0.885,522.0,1573.38,0.467,lateral,519.8100878389259,366.4991381824578,False,579.7798919218268,600.5590984260043,572.9259936694599
79,2633,366.27,358.48,0.999,521.97,375.61,1.0,531.09,421.99,0.994,699.99,558.69,0.995,678.94,598.98,0.038,788.88,786.36,0.97,750.99,799.47,0.043,640.07,842.52,0.998,642.6,847.26,0.989,617.33,1219.33,0.964,639.36,1199.15,0.269,625.18,1591.89,0.929,651.73,1507.86,0.339,669.19,1647.55,0.911,690.67,1557.77,0.441,475.82,1661.91,0.899,521.31,1575.64,0.459,lateral,521.9702010798253,375.61478040049735,False,583.504426956869,605.9863826842387,572.5078001948618
80,2666,368.5,352.53,0.999,529.68,374.64,1.0,526.37,423.57,0.997,697.9,561.03,0.998,628.5,604.55,0.044,759.51,819.54,0.99,687.82,830.01,0.043,643.53,839.5,0.999,643.99,847.19,0.996,616.07,1215.74,0.985,633.98,1192.92,0.272,625.27,1591.29,0.947,652.65,1507.64,0.363,669.19,1647.55,0.94,691.33,1556.93,0.489,476.03,1662.25,0.912,521.61,1575.29,0.49,lateral,529.6833959361363,374.640341770009,False,588.5782962966202,605.4856232464793,572.613723684036
81,2700,371.22,349.88,1.0,530.33,374.22,1.0,524.85,425.17,0.998,680.68,574.93,0.997,616.69,633.88,0.047,698.07,846.76,0.985,642.87,856.73,0.045,653.06,841.98,0.999,646.0,850.63,0.997,613.03,1215.34,0.99,632.47,1184.67,0.319,625.46,1591.29,0.958,654.88,1507.25,0.428,669.19,1647.55,0.95,693.56,1556.83,0.545,475.94,1662.78,0.928,521.84,1574.72,0.546,lateral,530.3325906250582,374.21725116827673,False,591.8944124241731,606.4879840356548,590.1313637485307
82,2733,372.47,350.17,1.0,534.16,379.72,1.0,523.67,430.94,0.999,673.02,586.07,0.997,624.84,638.8,0.06,666.31,851.61,0.985,634.7,859.5,0.063,660.18,847.69,0.999,656.35,855.85,0.997,604.23,1215.82,0.984,634.02,1187.93,0.351,625.56,1591.13,0.95,658.08,1507.15,0.439,669.19,1647.59,0.936,694.69,1556.82,0.544,475.81,1663.15,0.921,522.37,1574.68,0.547,lateral,534.1553700593026,379.7196232847204,False,596.2979345482444,610.7328833283163,590.5163364738415
83,2766,374.25,353.84,1.0,530.07,397.82,1.0,531.83,439.22,0.998,643.42,608.99,0.998,635.97,651.31,0.05,599.39,874.78,0.988,609.58,865.32,0.061,660.67,861.46,0.999,668.64,867.17,0.996,591.64,1223.52,0.965,632.72,1196.56,0.27,625.62,1591.29,0.939,659.49,1507.18,0.343,669.1,1647.86,0.928,695.32,1557.41,0.457,475.64,1663.39,0.912,523.01,1574.79,0.452,lateral,530.0682442712725,397.819838727267,False,593.3250655211513,622.5065231632449,572.3695231362169
84,2800,375.83,356.78,1.0,526.93,410.07,1.0,542.68,449.32,0.999,614.71,612.35,0.997,625.19,663.62,0.043,552.55,872.46,0.983,580.05,862.59,0.057,656.17,868.32,0.999,672.78,871.07,0.998,574.6,1222.68,0.974,626.78,1197.67,0.339,625.68,1591.32,0.967,660.55,1507.37,0.46,669.1,1647.99,0.946,695.9,1558.63,0.495,475.34,1664.27,0.957,524.7,1576.03,0.572,lateral,526.9325877449039,410.0716591350257,False,588.2694828405773,630.7093667812062,556.3789320152001
85,2833,376.58,363.29,1.0,518.27,428.32,1.0,545.47,473.64,0.999,582.2,628.96,0.998,616.17,693.77,0.052,506.01,873.27,0.993,547.28,887.41,0.089,655.22,880.84,1.0,678.81,883.4,0.998,575.63,1222.89,0.975,621.97,1203.24,0.351,626.19,1591.65,0.969,661.79,1507.92,0.472,669.17,1648.7,0.95,696.83,1560.91,0.525,475.51,1665.2,0.959,526.08,1577.25,0.591,lateral,518.268535541852,428.3152250195164,False,582.9661435539035,640.8897843890195,591.8962444984529
86,2866,377.59,378.2,1.0,514.52,459.68,1.0,541.18,491.0,0.999,563.96,677.1,0.993,595.39,724.96,0.051,430.34,901.56,0.976,476.43,898.1,0.071,672.62,897.28,1.0,693.83,897.46,0.998,576.96,1223.94,0.975,608.6,1201.46,0.275,626.58,1592.27,0.971,661.47,1508.27,0.465,669.2,1649.41,0.956,696.83,1561.11,0.549,475.56,1665.7,0.959,525.72,1577.38,0.614,lateral,514.5227957584467,459.68412235764504,False,589.3115308853327,661.4785293798299,591.8292252562363
87,2900,376.11,398.8,1.0,507.5,489.34,1.0,540.94,504.34,0.999,550.13,725.07,0.991,577.73,744.08,0.053,389.15,901.04,0.973,445.81,893.42,0.069,695.91,916.04,1.0,718.28,909.84,0.999,568.53,1232.87,0.976,596.76,1211.83,0.326,626.97,1593.47,0.977,662.37,1509.29,0.514,669.25,1650.85,0.97,697.74,1562.32,0.628,475.59,1666.38,0.967,527.19,1579.39,0.625,lateral,507.49845947900724,489.34472242162377,False,596.8589633150806,685.2785904306693,592.4419511712241
88,2933,375.5,429.3,1.0,504.19,515.61,1.0,544.71,529.83,0.998,533.49,746.64,0.993,570.79,757.98,0.063,346.84,893.82,0.985,420.55,876.97,0.094,716.65,933.91,1.0,736.83,923.38,0.999,565.58,1236.92,0.981,596.57,1210.02,0.315,627.17,1594.31,0.982,663.51,1509.04,0.554,669.29,1652.19,0.978,699.28,1561.54,0.662,475.62,1666.68,0.973,530.97,1579.18,0.672,lateral,504.19445192334126,515.614133249683,False,605.2577354839566,705.6499906688647,593.790978174374
89,2966,374.68,464.34,1.0,500.12,545.73,1.0,545.15,561.15,0.999,511.32,779.05,0.989,558.81,780.68,0.145,326.1,883.44,0.978,403.4,875.84,0.229,739.48,944.83,1.0,756.23,933.88,0.999,557.63,1235.64,0.989,596.4,1207.66,0.413,627.22,1594.54,0.991,663.51,1509.04,0.662,669.36,1652.19,0.99,699.74,1561.51,0.746,475.62,1666.87,0.987,534.85,1579.3,0.766,lateral,500.12281980284945,545.7291469058387,False,611.6165288305165,730.1341837604882,594.8922998829603
90,3000,374.4,502.09,1.0,495.95,582.11,1.0,550.76,589.71,0.999,504.59,811.82,0.977,545.78,805.4,0.219,310.5,880.42,0.95,377.48,866.49,0.323,748.34,969.12,1.0,766.1,950.97,0.999,543.4,1246.12,0.99,579.56,1221.43,0.445,627.56,1595.05,0.993,662.95,1509.37,0.638,669.45,1652.38,0.991,699.12,1561.39,0.727,475.69,1667.01,0.99,535.67,1580.96,0.76,lateral,495.94904618172677,582.1079683592616,False,614.587921671349,760.0908133347716,594.9826141865432
91,3033,373.6,534.82,1.0,491.51,623.28,1.0,549.28,622.98,1.0,479.73,851.65,0.967,518.9,854.5,0.362,297.24,878.49,0.908,361.85,865.4,0.444,766.26,989.41,1.0,777.73,970.1,1.0,540.05,1248.91,0.987,574.04,1223.69,0.431,628.03,1595.4,0.989,662.75,1509.42,0.589,669.69,1652.47,0.987,699.12,1560.64,0.701,476.1,1666.76,0.988,537.7,1582.95,0.738,lateral,491.506927170274,623.2753043664803,False,619.9954996694757,791.926080526409,595.6519181009103
92,3066,372.27,566.15,1.0,482.55,670.25,1.0,548.05,661.31,1.0,434.38,893.84,0.961,480.85,881.48,0.32,271.93,870.53,0.941,329.13,865.79,0.47,775.1,1010.16,1.0,788.5,983.2,1.0,538.63,1258.35,0.991,568.36,1219.96,0.368,628.03,1596.25,0.991,662.61,1509.27,0.61,670.22,1652.73,0.989,698.94,1559.66,0.713,476.22,1666.65,0.989,536.36,1581.85,0.77,lateral,482.54950479706395,670.2470446334227,False,619.2470116677896,825.6007362286747,595.4345588400283
93,3100,371.81,605.79,1.0,489.09,713.44,1.0,544.82,705.63,0.998,404.71,943.74,0.972,456.05,918.22,0.273,259.85,861.71,0.963,317.83,867.13,0.341,794.02,1032.27,1.0,789.49,1006.37,1.0,535.64,1255.65,0.987,540.57,1213.37,0.474,628.22,1596.25,0.988,662.59,1507.64,0.612,670.99,1652.57,0.983,699.49,1552.65,0.704,476.91,1666.75,0.983,538.58,1581.69,0.753,lateral,489.09001800956963,713.4433292041191,False,629.7849714826025,860.7872417551057,596.492863635091
94,3133,369.88,638.93,1.0,489.83,750.27,1.0,541.84,741.39,0.999,385.7,978.65,0.979,447.18,951.92,0.285,251.66,866.57,0.979,326.69,874.66,0.278,802.04,1057.76,1.0,794.15,1029.98,1.0,532.95,1259.33,0.991,529.46,1208.55,0.467,628.59,1596.68,0.991,662.49,1506.93,0.649,672.32,1652.87,0.989,699.43,1549.88,0.749,477.41,1666.75,0.989,540.42,1581.55,0.794,lateral,489.8273493257965,750.268655843347,False,635.3599076261144,891.6600777700239,597.3929845531883
95,3166,368.73,673.42,1.0,489.48,787.27,1.0,540.61,765.97,0.999,365.05,1014.22,0.974,427.01,967.85,0.264,258.09,876.63,0.978,319.38,872.03,0.243,803.42,1083.06,1.0,796.07,1051.06,1.0,528.27,1258.17,0.992,527.33,1201.34,0.432,628.85,1597.09,0.994,662.59,1503.02,0.646,673.73,1653.33,0.993,700.22,1545.09,0.739,478.45,1666.8,0.992,545.21,1580.46,0.793,lateral,489.4770818493838,787.2708614269912,False,638.5446726984305,922.1272555336558,599.3995875068106
