frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
158,5266,661.37,698.14,0.999,504.25,858.6,0.999,802.12,867.85,0.999,430.74,1082.38,0.88,864.45,1094.17,0.834,512.44,978.97,0.067,795.05,1006.93,0.096,541.02,1233.08,0.999,727.54,1242.53,0.999,464.74,1391.85,0.787,808.16,1405.75,0.751,471.58,1653.25,0.805,795.12,1676.78,0.856,477.14,1715.27,0.811,782.13,1742.94,0.844,437.57,1643.81,0.579,830.29,1668.09,0.665,posterior,653.1830841402727,863.226579958952,False,641.8642278655574,1152.1200633392923,631.7845864357951
159,5300,657.28,720.8,0.999,502.32,877.02,1.0,798.7,886.58,0.999,428.84,1099.06,0.968,859.65,1106.43,0.818,512.7,990.21,0.216,789.94,1002.36,0.103,537.77,1248.54,1.0,725.48,1255.9,1.0,452.87,1394.35,0.825,806.18,1406.16,0.714,470.83,1653.12,0.906,793.63,1676.27,0.939,476.88,1714.69,0.921,780.75,1741.12,0.956,435.35,1643.89,0.706,827.21,1666.51,0.808,posterior,650.5107323669968,881.8023983393443,False,638.5670130002815,1164.9983591628934,630.0499359740814
160,5333,654.41,737.55,1.0,498.3,894.4,1.0,796.74,906.15,0.999,426.72,1122.37,0.944,854.0,1127.56,0.664,512.08,1016.27,0.205,780.78,1031.54,0.07,534.78,1272.55,1.0,723.01,1280.09,1.0,444.98,1397.8,0.857,806.09,1410.83,0.745,469.9,1653.12,0.954,791.82,1675.95,0.961,476.13,1714.69,0.964,778.39,1739.94,0.979,433.4,1643.82,0.807,824.11,1667.32,0.845,posterior,647.523372137129,900.272671017313,False,635.5551201726181,1182.396584308158,628.0091839084207
161,5366,653.84,747.45,0.999,494.99,908.76,1.0,793.99,918.48,0.999,424.45,1134.17,0.931,845.86,1134.34,0.595,510.93,1031.84,0.126,768.89,1044.91,0.042,530.94,1294.84,1.0,719.29,1304.04,1.0,439.73,1403.21,0.716,800.8,1414.02,0.502,468.97,1652.96,0.846,789.83,1675.38,0.797,475.18,1714.61,0.879,776.04,1738.06,0.856,431.04,1643.82,0.672,822.86,1666.02,0.647,posterior,644.4881581406714,913.6175110336983,False,631.8358295563582,1196.8759894484729,626.2803966743518
162,5400,649.91,762.16,0.999,492.89,920.29,1.0,791.55,933.79,0.999,423.29,1145.2,0.965,843.85,1143.63,0.69,508.78,1035.04,0.288,764.47,1047.8,0.069,528.99,1307.05,1.0,717.48,1317.62,1.0,435.7,1408.9,0.679,795.95,1417.48,0.465,467.46,1652.81,0.845,787.56,1674.52,0.829,474.31,1714.45,0.881,773.6,1735.88,0.888,427.47,1643.89,0.701,820.84,1666.02,0.715,posterior,642.2198043907179,927.0408617305926,False,633.7164745182286,1103.63673943651,624.0559980799144
163,5433,646.76,777.11,1.0,491.1,929.14,1.0,789.65,943.43,1.0,423.07,1151.51,0.959,840.31,1148.75,0.748,508.22,1038.43,0.203,757.55,1052.34,0.078,528.06,1316.16,1.0,716.47,1324.13,1.0,427.27,1404.26,0.909,799.54,1412.12,0.783,466.61,1652.37,0.982,785.49,1673.07,0.98,474.17,1713.72,0.987,771.85,1732.96,0.991,423.29,1643.93,0.906,818.85,1665.64,0.894,posterior,640.3739468933953,936.2839900508518,False,627.8450140769464,1213.2232367386327,622.0387230811707
164,5466,639.55,779.33,1.0,489.91,931.57,1.0,787.36,945.77,0.999,423.42,1153.63,0.958,837.7,1152.16,0.766,507.95,1038.78,0.21,757.54,1051.57,0.082,526.79,1315.4,1.0,714.74,1323.51,1.0,429.2,1398.01,0.938,803.82,1409.67,0.855,465.61,1652.11,0.986,783.34,1672.21,0.987,473.85,1713.55,0.989,770.41,1731.61,0.994,419.83,1643.93,0.903,817.78,1665.49,0.907,posterior,638.6343063416182,938.6703113395401,False,627.0183655206205,1213.2258954591664,620.4657109536854
165,5500,635.59,778.54,1.0,488.21,930.59,1.0,785.44,947.55,0.999,422.36,1157.45,0.963,838.3,1152.98,0.772,506.73,1043.24,0.193,758.19,1054.13,0.07,525.13,1315.02,1.0,711.4,1322.77,1.0,429.39,1397.53,0.913,803.56,1411.52,0.817,464.09,1651.74,0.976,780.98,1670.98,0.972,472.59,1713.04,0.981,768.54,1729.12,0.986,417.24,1643.93,0.885,815.97,1665.11,0.871,posterior,636.8253578119346,939.0705796903688,False,625.3281800278279,1213.3642605655675,618.5862090358337
166,5533,633.84,772.5,1.0,487.53,927.66,1.0,784.91,946.04,0.999,420.49,1158.38,0.969,841.48,1156.67,0.677,502.43,1055.15,0.346,760.29,1059.67,0.087,523.6,1313.48,1.0,708.76,1318.96,1.0,429.63,1395.24,0.869,802.79,1412.67,0.692,462.94,1650.98,0.961,779.19,1669.84,0.955,471.91,1711.75,0.97,766.77,1727.27,0.98,414.21,1643.84,0.832,811.95,1662.71,0.832,posterior,636.2210667043329,936.8508076986077,False,624.2526765423743,1211.6088908246297,616.2071343528403
167,5566,635.31,765.58,0.999,486.57,921.39,1.0,783.95,939.53,1.0,419.79,1149.2,0.947,843.35,1151.67,0.596,504.76,1056.51,0.287,761.84,1069.81,0.084,520.64,1307.17,1.0,706.8,1312.52,1.0,426.99,1397.45,0.705,799.63,1411.67,0.502,461.35,1650.28,0.861,777.35,1669.18,0.87,470.68,1710.8,0.892,764.33,1725.72,0.921,413.05,1643.64,0.662,810.71,1662.55,0.723,posterior,635.2587557425258,930.4617100784955,False,622.4753390017041,1206.64050161139,614.6960243230088
168,5600,636.64,758.49,0.999,485.78,913.72,1.0,782.78,930.79,0.999,419.3,1142.38,0.95,844.72,1143.89,0.642,505.75,1049.85,0.23,763.03,1067.62,0.09,519.38,1298.86,1.0,706.58,1303.88,1.0,426.66,1396.74,0.778,788.75,1413.88,0.521,460.05,1649.57,0.861,775.86,1668.69,0.869,469.97,1709.64,0.892,763.37,1723.98,0.919,411.28,1643.6,0.639,804.25,1663.12,0.707,posterior,634.2794234950325,922.2580822478606,False,620.9126801116658,1200.2822738979273,612.2159927774641
169,5633,635.48,747.13,0.999,484.79,904.14,1.0,780.88,916.54,1.0,418.62,1130.17,0.97,845.11,1128.56,0.75,504.21,1045.06,0.21,766.3,1069.05,0.101,517.4,1284.1,1.0,705.32,1285.33,1.0,428.67,1398.03,0.714,785.13,1415.58,0.589,458.35,1649.18,0.765,774.43,1668.31,0.842,467.69,1709.1,0.791,761.75,1723.77,0.866,410.01,1643.46,0.508,803.27,1662.71,0.675,posterior,632.8370553953768,910.3422587639159,False,619.5818664322276,1189.3075290373,610.6785509271659
170,5666,635.65,723.47,0.999,483.69,884.83,1.0,780.02,893.36,0.999,416.59,1113.07,0.952,846.29,1111.52,0.748,502.21,1040.3,0.129,764.3,1060.27,0.075,516.17,1261.02,1.0,704.65,1261.6,1.0,431.56,1397.03,0.686,777.58,1416.03,0.543,457.2,1648.29,0.762,773.05,1667.84,0.799,465.72,1707.81,0.802,760.19,1722.6,0.832,410.38,1642.79,0.536,802.15,1662.28,0.634,posterior,631.856461774434,889.0970098541655,False,618.4172627000806,1172.11113081421,609.6072808666532
171,5700,635.61,696.52,0.999,484.91,855.17,1.0,782.23,870.06,0.999,415.1,1083.89,0.95,854.79,1101.98,0.859,502.03,1009.28,0.244,763.83,1039.08,0.161,515.94,1235.6,1.0,703.74,1245.03,1.0,440.63,1395.22,0.753,781.8,1411.41,0.776,455.88,1647.68,0.852,772.19,1667.15,0.919,463.21,1706.31,0.863,758.41,1721.15,0.927,410.83,1641.95,0.681,803.12,1661.37,0.809,posterior,633.5731707233763,862.6180065813053,False,620.0137258694987,1153.423634382695,608.8945076810917
172,5733,635.43,659.66,0.999,485.25,817.67,1.0,783.38,837.31,0.999,409.23,1056.95,0.92,863.48,1085.52,0.806,494.51,981.52,0.152,768.57,1013.42,0.127,513.94,1211.52,1.0,703.59,1224.94,1.0,447.72,1392.47,0.775,780.1,1408.01,0.682,455.25,1647.68,0.75,771.69,1666.43,0.804,462.77,1706.54,0.775,757.22,1720.58,0.82,410.64,1641.04,0.519,802.42,1660.1,0.598,posterior,634.3116473786463,827.4875652528654,False,620.3509400659386,1131.2743671472308,608.261871118493
173,5766,636.51,625.95,0.999,485.59,781.02,0.999,784.84,804.22,0.999,403.55,1018.71,0.912,867.46,1054.35,0.614,488.8,966.51,0.076,763.75,997.14,0.043,512.81,1182.4,0.999,701.37,1201.56,0.999,452.22,1382.9,0.82,775.07,1401.78,0.763,454.43,1647.68,0.695,771.01,1666.06,0.741,461.4,1706.63,0.695,756.34,1720.91,0.713,410.05,1638.97,0.399,802.42,1659.55,0.456,posterior,635.2157980399347,792.6198038568739,False,619.887191363006,1106.0440723921192,608.8747182753505
174,5800,636.98,581.62,0.999,485.84,732.0,1.0,786.25,758.36,0.999,399.78,969.02,0.88,865.65,1009.21,0.653,485.05,979.25,0.155,756.1,995.84,0.076,512.46,1154.77,0.999,699.65,1172.87,0.999,457.41,1370.08,0.911,777.16,1396.8,0.852,453.54,1647.24,0.796,770.27,1665.76,0.778,460.36,1706.17,0.817,756.03,1721.0,0.799,409.9,1637.39,0.437,802.42,1658.83,0.436,posterior,636.0475825504707,745.1818455033202,False,620.1338719211919,1074.8275595090236,608.1927870370903
175,5833,636.99,538.13,0.999,484.99,691.64,1.0,787.94,712.57,1.0,394.19,921.65,0.945,864.27,957.58,0.888,477.08,981.65,0.235,760.67,1000.44,0.141,513.75,1125.42,0.999,698.71,1138.34,0.999,458.54,1355.17,0.964,777.15,1385.11,0.934,453.04,1647.11,0.882,769.57,1665.49,0.867,459.88,1706.26,0.879,755.75,1721.29,0.874,409.23,1636.02,0.534,802.09,1657.85,0.507,posterior,636.4658902916508,702.1049869518938,False,620.1676966644828,1042.847213873608,606.740082666954
176,5866,638.94,493.26,1.0,483.09,653.15,1.0,789.08,669.65,1.0,385.95,882.32,0.962,861.1,917.96,0.952,469.56,979.69,0.287,774.38,1010.28,0.379,514.66,1090.57,0.999,698.08,1099.43,0.999,458.97,1339.92,0.972,774.78,1371.98,0.945,452.33,1646.81,0.925,768.96,1664.83,0.905,459.01,1705.87,0.916,755.75,1721.29,0.915,409.02,1634.85,0.621,801.04,1657.0,0.581,posterior,636.0850249107611,661.4022839295801,False,619.5260163256802,1010.312996164132,606.2050114021158
177,5900,640.71,447.5,1.0,481.54,605.84,1.0,790.85,626.46,1.0,379.38,840.58,0.973,858.38,885.0,0.972,462.09,972.22,0.329,791.81,1029.04,0.593,516.08,1058.08,1.0,699.32,1064.83,0.999,458.61,1322.88,0.98,773.38,1361.77,0.952,451.7,1646.41,0.942,768.01,1664.37,0.925,458.22,1705.61,0.933,755.23,1721.44,0.93,408.66,1633.5,0.67,798.92,1656.65,0.621,posterior,636.195151889886,616.148426097573,False,619.5701589024168,977.713413453227,605.2591172755298
178,5933,639.95,406.21,1.0,479.63,562.1,1.0,792.17,580.81,1.0,379.63,801.07,0.953,856.51,851.09,0.974,452.7,973.11,0.425,812.33,1044.47,0.72,516.62,1033.98,1.0,698.69,1039.08,0.999,458.32,1310.04,0.966,772.92,1356.18,0.943,451.15,1646.41,0.932,767.51,1664.37,0.906,457.5,1705.71,0.92,754.74,1722.01,0.914,408.79,1632.1,0.686,799.27,1656.65,0.627,posterior,635.9041674677006,571.4545075682867,False,619.3110703536533,949.3088689534769,605.0742103710589
179,5966,641.01,362.98,1.0,476.56,524.57,1.0,792.98,536.72,1.0,377.17,764.63,0.915,855.09,813.74,0.971,432.03,974.45,0.575,836.23,1044.1,0.856,515.65,1009.63,1.0,698.47,1014.63,0.999,459.51,1300.29,0.961,772.5,1351.38,0.943,450.09,1646.24,0.945,766.98,1664.18,0.914,456.41,1705.71,0.928,754.6,1722.11,0.912,408.96,1630.69,0.79,799.1,1656.65,0.696,posterior,634.7708275436732,530.6469266955366,False,618.5915527281527,922.7110030070569,604.7677814979814
180,6000,641.07,323.29,1.0,475.04,488.53,1.0,794.67,488.17,1.0,376.34,726.47,0.956,853.31,764.93,0.987,413.54,967.85,0.687,857.38,1034.8,0.89,516.39,984.31,1.0,699.85,987.39,1.0,460.89,1293.02,0.99,771.61,1343.68,0.981,449.05,1645.96,0.983,766.85,1664.28,0.97,455.87,1705.71,0.98,754.47,1722.7,0.969,409.07,1630.69,0.847,798.66,1656.72,0.761,posterior,634.8530522666368,488.3507679212396,False,618.9359606828439,894.4473086447279,604.5153197836801
181,6033,640.6,293.32,1.0,473.73,459.93,1.0,797.32,459.51,1.0,375.93,696.98,0.983,851.76,728.74,0.99,390.99,959.73,0.833,874.14,1011.83,0.903,517.02,962.78,1.0,702.18,967.43,1.0,460.84,1290.11,0.99,769.1,1334.0,0.981,447.62,1646.1,0.984,766.43,1664.42,0.972,454.36,1705.78,0.976,754.24,1723.37,0.961,409.09,1631.38,0.89,798.84,1656.93,0.813,posterior,635.5268827284033,459.72012714397846,False,619.3957426475382,873.8009977647105,604.1335641843107
182,6066,641.11,261.73,1.0,473.77,431.38,1.0,799.24,432.96,1.0,374.77,668.18,0.985,850.97,695.85,0.992,366.4,941.94,0.876,890.8,978.57,0.917,517.65,946.97,1.0,703.47,949.34,1.0,461.87,1283.25,0.993,766.98,1323.7,0.987,446.47,1646.19,0.99,766.07,1664.49,0.981,453.13,1705.81,0.986,753.58,1724.59,0.974,409.06,1631.59,0.915,798.38,1657.07,0.85,posterior,636.50462742794,432.1694617110918,False,619.8938145842648,854.7025919596219,603.5387751898012
183,6100,642.36,248.77,1.0,474.08,405.79,1.0,800.67,408.37,1.0,372.21,642.12,0.98,851.07,662.81,0.986,348.28,917.12,0.904,900.39,940.63,0.897,518.45,937.11,1.0,703.61,939.25,1.0,463.6,1279.13,0.993,765.94,1318.73,0.991,445.24,1645.87,0.991,765.61,1664.6,0.985,451.38,1705.81,0.99,753.19,1726.82,0.983,409.13,1631.59,0.901,798.26,1657.24,0.851,posterior,637.373901875414,407.081433581733,False,620.2875055436909,839.7776925070151,602.9918178842455
184,6133,643.63,238.65,1.0,473.82,390.02,1.0,800.9,389.16,1.0,368.54,624.19,0.984,851.82,637.12,0.99,331.17,893.89,0.916,906.62,907.33,0.892,518.13,926.37,1.0,703.11,926.3,1.0,469.61,1275.1,0.995,763.03,1311.93,0.995,443.96,1645.8,0.991,765.27,1664.6,0.988,449.73,1705.87,0.992,752.9,1728.48,0.989,409.31,1631.72,0.878,798.17,1657.62,0.846,posterior,637.3638806790836,389.59203859029185,False,620.2366308726564,827.1034980375456,602.5259587640207
185,6166,645.62,225.14,1.0,474.46,379.14,1.0,801.21,374.5,1.0,364.92,609.1,0.987,853.12,617.58,0.991,320.66,863.3,0.918,910.78,881.82,0.872,521.12,923.75,1.0,705.24,923.16,1.0,475.62,1273.27,0.997,760.52,1308.41,0.996,443.0,1645.84,0.993,765.27,1664.67,0.991,449.19,1705.93,0.994,752.58,1731.58,0.991,409.47,1632.12,0.875,798.08,1658.46,0.849,posterior,637.8340080414333,376.81785450488417,False,621.5307321060797,820.129066930231,602.3267006032574
186,6200,645.2,217.66,1.0,475.03,369.46,1.0,801.33,365.58,1.0,363.49,598.43,0.989,854.57,607.07,0.991,312.8,846.37,0.931,914.89,864.5,0.869,522.67,918.17,1.0,706.54,916.9,1.0,480.55,1271.65,0.997,757.75,1307.55,0.995,442.27,1645.91,0.992,765.17,1664.96,0.987,448.63,1706.24,0.993,752.43,1734.09,0.988,409.47,1633.45,0.887,797.37,1660.32,0.834,posterior,638.1800127802951,367.5199812567513,False,622.3326246581871,813.8731255305578,601.9729590404403
187,6233,645.08,215.24,1.0,475.39,365.79,1.0,801.57,362.48,1.0,362.12,594.3,0.988,854.65,603.17,0.99,309.53,839.59,0.925,916.84,858.59,0.87,524.33,915.97,1.0,708.74,913.96,1.0,484.66,1270.05,0.997,755.98,1306.2,0.996,441.73,1645.94,0.994,765.17,1665.12,0.989,448.32,1706.61,0.994,752.43,1735.77,0.99,409.47,1634.57,0.897,796.56,1661.64,0.845,posterior,638.4818112490708,364.1369277862556,False,623.286499247327,811.2701743278282,601.6935288784091
188,6266,647.2,206.21,1.0,476.3,357.19,1.0,803.03,355.58,1.0,363.71,585.49,0.991,856.04,594.65,0.991,306.66,833.7,0.936,919.02,849.19,0.897,524.56,907.2,1.0,707.17,906.43,0.999,485.9,1271.24,0.996,752.26,1305.48,0.993,441.29,1645.98,0.99,764.8,1665.43,0.986,447.7,1707.21,0.99,752.02,1737.23,0.986,409.54,1634.82,0.864,794.51,1662.25,0.82,posterior,639.6685499889504,356.3866164274399,False,623.3158144301387,805.0612806382089,600.9414779015782
189,6300,647.38,200.49,1.0,477.05,353.01,1.0,803.71,352.28,1.0,365.01,584.13,0.995,857.24,593.63,0.991,307.68,832.08,0.966,918.21,846.82,0.896,524.85,900.44,1.0,705.8,901.43,0.999,487.04,1270.54,0.996,748.44,1305.2,0.992,440.19,1646.44,0.991,764.44,1665.77,0.985,446.31,1708.28,0.991,751.89,1738.08,0.983,409.49,1635.54,0.879,792.85,1663.18,0.826,posterior,640.3785506131626,352.6450524195062,False,623.1763136451704,801.4519062742029,600.1320039693177
190,6333,648.73,194.56,1.0,477.75,350.27,1.0,804.19,348.62,1.0,365.88,584.34,0.993,857.17,591.14,0.992,309.78,834.64,0.935,916.48,842.01,0.887,525.39,895.7,1.0,704.29,898.29,0.999,486.49,1272.53,0.995,744.39,1304.8,0.993,439.06,1646.76,0.99,763.81,1666.04,0.985,444.86,1709.18,0.989,751.02,1738.83,0.984,409.8,1635.87,0.863,793.02,1662.89,0.825,posterior,640.9679303803176,349.4446833428053,False,622.7995258005035,798.9577468103712,599.675816725358
191,6366,650.97,193.88,1.0,477.85,351.13,1.0,804.5,346.05,1.0,366.73,587.45,0.989,856.9,589.19,0.994,313.94,835.48,0.92,915.24,845.59,0.911,526.17,893.68,1.0,702.27,897.76,0.999,485.85,1274.17,0.989,740.06,1307.72,0.99,437.49,1647.71,0.98,763.26,1666.93,0.978,441.98,1710.19,0.981,750.33,1740.22,0.978,410.46,1637.05,0.818,793.23,1664.24,0.811,posterior,641.1764895991857,348.5901961155014,False,622.1961173570712,798.647496856883,599.0023121417017
192,6400,650.83,191.22,1.0,477.34,351.56,1.0,804.57,346.52,1.0,367.1,591.32,0.988,856.51,592.8,0.992,318.69,839.29,0.913,913.04,850.48,0.898,526.89,893.0,1.0,701.24,897.87,0.999,484.43,1274.03,0.991,737.83,1307.82,0.99,436.36,1648.52,0.983,762.76,1666.93,0.978,440.54,1711.76,0.984,749.74,1740.68,0.978,410.59,1637.95,0.833,793.23,1664.88,0.798,posterior,640.9519897648584,349.03652687270676,False,621.7192105975146,798.9562434797056,598.5264505944383
193,6433,650.69,190.12,1.0,475.96,353.88,1.0,804.06,347.06,1.0,367.75,595.13,0.985,854.82,598.24,0.991,327.45,844.37,0.886,910.31,857.18,0.902,527.25,894.73,1.0,699.76,900.58,0.999,484.25,1275.84,0.99,736.77,1309.08,0.99,435.63,1649.38,0.982,762.41,1667.75,0.978,439.59,1713.36,0.982,748.75,1742.51,0.976,410.79,1638.9,0.835,793.53,1665.92,0.81,posterior,640.0102617793709,350.4721348178753,False,621.0240149127661,800.8739797175857,598.164385330105
194,6466,649.28,190.74,1.0,474.35,356.94,1.0,803.97,348.46,1.0,368.83,598.13,0.984,853.36,602.1,0.991,341.13,847.47,0.857,907.08,861.56,0.895,527.54,893.84,0.999,700.17,899.02,0.999,483.59,1274.73,0.986,738.91,1308.76,0.985,435.2,1649.26,0.971,762.22,1667.87,0.964,438.81,1713.88,0.97,748.36,1742.94,0.965,411.88,1638.41,0.769,793.48,1666.11,0.726,posterior,639.1615415483108,352.70241285775666,False,620.9525621579666,801.2789500078583,598.1309024989555
195,6500,649.3,193.13,1.0,473.16,361.08,1.0,802.66,352.35,1.0,369.72,605.34,0.976,851.67,606.26,0.99,361.01,859.29,0.83,900.99,870.91,0.908,526.1,895.31,1.0,699.5,900.33,1.0,482.91,1273.8,0.987,741.04,1310.08,0.985,434.88,1649.26,0.975,762.13,1668.86,0.967,438.21,1714.43,0.972,748.0,1744.67,0.962,413.04,1638.51,0.82,793.51,1666.94,0.775,posterior,637.9111339190902,356.7145931833202,False,620.2115707554304,803.5963390948884,598.1900919343983
196,6533,648.16,197.5,1.0,472.89,365.4,1.0,801.9,356.9,1.0,371.71,613.37,0.975,849.7,616.5,0.99,379.71,863.51,0.804,895.1,883.65,0.899,525.62,896.42,1.0,698.14,900.84,0.999,481.68,1274.11,0.988,742.01,1313.09,0.986,434.52,1649.57,0.976,761.94,1669.46,0.969,438.21,1715.36,0.977,747.27,1746.39,0.968,413.54,1638.88,0.814,793.54,1668.01,0.777,posterior,637.3927981663712,361.1516347944211,False,619.6525177995353,806.2956826049308,598.1399198036904
197,6566,648.34,201.7,1.0,470.91,376.94,1.0,801.61,367.74,1.0,372.37,630.7,0.962,848.08,632.19,0.982,398.96,877.09,0.612,886.76,894.69,0.808,525.71,899.0,0.999,696.25,903.49,0.999,477.14,1274.98,0.97,742.89,1313.0,0.964,434.08,1650.13,0.957,761.67,1669.46,0.936,437.89,1716.35,0.943,746.84,1745.99,0.911,413.96,1638.8,0.806,793.55,1667.31,0.74,posterior,636.2602534300167,372.339777790102,False,618.5857214325113,812.2325964780714,598.0619373623356
198,6600,647.19,209.68,1.0,469.23,395.82,1.0,801.79,387.42,1.0,373.56,653.83,0.984,847.16,652.46,0.99,416.87,879.66,0.605,873.8,900.62,0.772,526.25,905.44,1.0,696.17,910.26,0.999,471.59,1277.39,0.977,746.22,1315.58,0.97,433.79,1650.71,0.963,761.67,1669.71,0.947,437.72,1716.76,0.952,747.31,1745.58,0.928,413.96,1638.8,0.796,793.65,1668.51,0.749,posterior,635.5098890821864,391.6226665317579,False,618.2407985905361,823.0996825612118,598.1611727187757
199,6633,646.52,230.48,1.0,467.73,424.21,1.0,801.7,416.14,1.0,374.08,687.87,0.98,847.14,680.35,0.99,433.74,881.58,0.376,860.73,905.96,0.681,526.63,917.71,0.999,696.28,925.09,0.998,468.2,1280.17,0.959,747.8,1318.1,0.934,433.79,1650.71,0.9,761.67,1670.66,0.874,437.72,1716.51,0.885,747.44,1745.77,0.873,413.75,1638.71,0.6,793.72,1670.27,0.56,posterior,634.7126013333223,420.17751434818445,False,617.931988100168,840.35609097927,598.1577729089731
200,6666,645.37,266.53,0.999,466.82,459.44,1.0,801.74,449.69,1.0,375.5,721.74,0.962,848.64,720.16,0.982,449.1,879.26,0.238,846.38,912.71,0.565,526.16,945.78,0.999,696.64,954.14,0.998,465.28,1282.95,0.971,750.85,1324.54,0.939,433.65,1650.81,0.918,761.67,1671.99,0.893,437.85,1717.16,0.911,747.44,1746.57,0.897,413.55,1639.1,0.59,793.69,1671.06,0.557,posterior,634.2830861963989,454.5677717287706,False,617.866532907948,865.9330545454044,598.1345677719711
201,6700,645.01,313.56,0.999,464.89,503.1,1.0,801.33,498.59,1.0,376.19,764.27,0.913,851.78,771.78,0.908,460.7,880.85,0.185,822.5,920.46,0.204,525.14,984.95,0.998,698.16,994.9,0.998,461.53,1287.08,0.946,753.3,1334.02,0.883,433.24,1650.76,0.885,761.1,1672.86,0.822,437.76,1717.16,0.865,746.86,1746.98,0.815,413.52,1639.0,0.559,793.66,1671.06,0.481,posterior,633.1134365220648,500.84681194947086,False,617.551834752083,900.8296746695942,532.7143216822366
202,6733,643.9,357.12,1.0,464.32,547.19,1.0,800.98,554.32,0.999,377.0,798.53,0.923,856.09,815.25,0.913,469.91,885.52,0.155,799.97,919.38,0.163,523.52,1024.28,0.998,699.13,1033.95,0.998,459.04,1296.53,0.972,756.55,1342.37,0.953,433.02,1650.69,0.928,760.63,1673.55,0.917,437.64,1716.97,0.919,746.22,1747.35,0.912,413.21,1638.94,0.618,793.65,1670.72,0.6,posterior,632.6508228606951,550.7593792511179,False,617.4792024248057,936.4624147532371,597.6794605698432
203,6766,642.12,409.35,1.0,464.74,594.92,0.999,800.01,603.19,0.999,379.63,839.93,0.913,859.59,856.37,0.898,480.7,888.5,0.1,780.19,914.37,0.102,522.17,1056.87,0.999,700.84,1066.85,0.999,456.1,1310.44,0.966,763.48,1351.43,0.954,432.93,1650.74,0.901,760.32,1673.69,0.896,437.64,1716.97,0.902,746.08,1747.54,0.9,412.65,1638.94,0.527,793.4,1670.51,0.505,posterior,632.3769317775832,599.0592474041855,False,617.9612386817262,969.691217714644,597.4431813212605
204,6800,639.59,456.7,0.999,465.99,634.27,0.999,798.57,645.35,0.999,383.39,880.34,0.838,859.51,892.73,0.788,494.22,888.66,0.037,760.84,912.29,0.062,521.45,1085.05,0.998,703.42,1095.96,0.998,455.85,1321.34,0.951,768.12,1361.66,0.91,432.99,1650.94,0.871,760.06,1674.31,0.862,437.74,1717.13,0.858,745.78,1748.08,0.822,411.18,1638.94,0.546,792.9,1670.39,0.5,posterior,632.2783488022724,639.8099584038507,False,618.7411950645375,998.4973180419933,531.5668243003291
205,6833,638.66,499.59,0.999,467.94,673.04,0.999,797.55,686.1,0.998,386.63,912.24,0.927,860.06,928.52,0.812,501.72,888.44,0.032,755.05,907.38,0.026,521.72,1107.22,0.997,705.87,1122.25,0.997,451.47,1321.74,0.944,772.29,1365.77,0.952,432.85,1650.94,0.879,759.94,1675.09,0.931,437.74,1717.28,0.843,745.62,1748.56,0.878,410.03,1638.91,0.601,792.77,1670.31,0.664,posterior,632.7481446023739,679.5700212917061,False,619.5086588858547,1023.68629220007,596.5410682959456
206,6866,638.05,542.25,0.999,470.78,703.23,0.998,795.97,721.4,0.998,394.54,941.29,0.774,857.63,957.61,0.673,503.36,891.84,0.025,753.23,910.2,0.031,521.99,1129.43,0.997,706.53,1145.94,0.997,450.47,1328.02,0.951,776.69,1376.41,0.94,432.79,1650.89,0.851,759.63,1675.76,0.897,437.74,1717.18,0.83,745.23,1748.77,0.842,407.78,1638.84,0.519,792.94,1670.09,0.558,posterior,633.3733001877208,712.3114619851513,False,620.3349122754569,1046.6860877912034,595.920681820821
